PC_Timestamp,Pico_Timestamp,Pressure,Temperature,Encoder_Degrees,steps
15:15:40.887,7953160364,109679.000,23.480,112667.398,6966
15:15:40.990,7953263366,109674.000,23.490,112595.781,6966
15:15:41.092,7953365357,109681.000,23.500,112512.336,6966
15:15:41.194,7953467358,109679.000,23.500,112512.336,6966
15:15:41.405,7953678372,109673.000,23.500,112512.336,7052
15:15:41.507,7953780358,109679.000,23.500,112382.773,7052
15:15:41.609,7953882356,109677.000,23.510,112359.086,7052
15:15:41.711,7953984362,109682.000,23.500,112357.531,7052
15:15:41.921,7954194358,109674.000,23.500,112357.555,7138
15:15:42.022,7954296360,109678.000,23.500,112357.594,7138
15:15:42.124,7954397359,109682.000,23.510,112203.164,7138
15:15:42.226,7954499362,109676.000,23.510,112202.766,7138
15:15:42.435,7954708353,109679.000,23.500,112202.789,7224
15:15:42.537,7954810362,109683.000,23.510,112147.797,7224
15:15:42.638,7954912362,109680.000,23.510,112047.977,7224
15:15:42.741,7955014356,109676.000,23.510,112047.922,7224
15:15:42.949,7955222351,109678.000,23.500,112047.922,7310
15:15:43.049,7955323361,109683.000,23.510,111934.148,7310
15:15:43.150,7955424355,109681.000,23.510,111894.859,7310
15:15:43.253,7955526359,109677.000,23.510,111893.148,7310
15:15:43.462,7955736360,109677.000,23.500,111893.172,7396
15:15:43.564,7955837361,109681.000,23.510,111893.195,7396
15:15:43.665,7955938355,109678.000,23.510,111738.625,7396
15:15:43.767,7956040360,109675.000,23.510,111738.344,7396
15:15:43.977,7956250358,109680.000,23.500,111738.344,7482
15:15:44.079,7956352360,109675.000,23.510,111606.062,7482
15:15:44.181,7956454360,109677.000,23.510,111585.117,7482
15:15:44.283,7956556358,109678.000,23.510,111583.578,7482
15:15:44.491,7956764355,109676.000,23.500,111583.594,7568
15:15:44.592,7956866359,109672.000,23.510,111583.617,7568
15:15:44.695,7956968364,109680.000,23.510,111429.414,7568
15:15:44.796,7957070355,109682.000,23.510,111428.781,7568
15:15:45.004,7957278349,109668.000,23.500,111428.797,7654
15:15:45.107,7957380364,109678.000,23.510,111410.445,7654
15:15:45.209,7957482361,109684.000,23.510,111274.539,7654
15:15:45.311,7957584358,109679.000,23.510,111273.992,7654
15:15:45.520,7957794362,109673.000,23.500,111274.016,7740
15:15:45.622,7957896360,109685.000,23.510,111274.039,7740
15:15:45.723,7957997359,109681.000,23.510,111120.000,7740
15:15:45.826,7958099353,109675.000,23.510,111119.180,7740
15:15:46.035,7958308347,109677.000,23.500,111119.180,7826
15:15:46.136,7958409353,109677.000,23.510,111110.578,7826
15:15:46.238,7958511360,109672.000,23.510,110965.102,7826
15:15:46.339,7958612358,109678.000,23.510,110964.383,7826
15:15:46.548,7958821371,109673.000,23.500,110964.406,7912
15:15:46.650,7958923353,109678.000,23.520,110876.508,7912
15:15:46.751,7959025362,109679.000,23.510,110809.570,7912
15:15:46.853,7959126357,109677.000,23.510,110809.570,7912
15:15:47.061,7959335350,109677.000,23.500,110809.570,7998
15:15:47.163,7959436359,109677.000,23.510,110680.398,7998
15:15:47.265,7959538355,109676.000,23.520,110680.398,7998
15:15:47.365,7959639367,109671.000,23.510,110654.781,7998
15:15:47.575,7959848361,109674.000,23.500,110654.781,8084
15:15:47.677,7959950362,109674.000,23.510,110591.547,8084
15:15:47.777,7960051360,109673.000,23.510,110500.016,8084
15:15:47.880,7960153365,109679.000,23.510,110499.953,8084
15:15:48.087,7960360352,109670.000,23.510,110499.969,8170
