PC_Timestamp,Pico_Timestamp,Pressure,Temperature,Encoder_Degrees
16:54:32.089,5726547485,101236.000,23.790,128176.461
16:54:32.192,5726649477,101235.000,23.780,128265.984
16:54:32.294,5726751481,101233.000,23.790,128266.250
16:54:32.501,5726958476,101234.000,23.780,128266.250
16:54:32.604,5727061482,101233.000,23.780,128309.000
16:54:32.706,5727163486,101230.000,23.780,128420.648
16:54:32.807,5727265494,101231.000,23.790,128421.047
16:54:33.015,5727472487,101234.000,23.780,128421.047
16:54:33.118,5727575487,101233.000,23.780,128511.148
16:54:33.220,5727678489,101235.000,23.780,128573.906
16:54:33.323,5727780486,101232.000,23.780,128575.922
16:54:33.530,5727987483,101231.000,23.780,128575.922
16:54:33.640,5728089496,101232.000,23.780,128699.031
16:54:33.733,5728190479,101233.000,23.780,128729.016
16:54:33.836,5728293494,101232.000,23.780,128730.672
16:54:34.043,5728500472,101235.000,23.780,128730.672
16:54:34.144,5728601486,101232.000,23.780,128869.781
16:54:34.247,5728704489,101236.000,23.780,128883.875
16:54:34.349,5728806480,101234.000,23.790,128885.492
16:54:34.555,5729013483,101231.000,23.790,128885.492
16:54:34.656,5729114490,101232.000,23.780,129016.172
16:54:34.757,5729215483,101237.000,23.790,129038.719
16:54:34.859,5729317489,101233.000,23.780,129040.289
16:54:35.071,5729529475,101232.000,23.770,129040.289
16:54:35.174,5729631486,101232.000,23.780,129188.375
16:54:35.275,5729733494,101233.000,23.780,129193.641
16:54:35.378,5729836484,101234.000,23.780,129195.062
16:54:35.590,5730043480,101231.000,23.780,129195.102
16:54:35.692,5730149497,101229.000,23.770,129242.812
16:54:35.793,5730251484,101234.000,23.780,129349.500
16:54:35.895,5730352481,101233.000,23.780,129349.859
16:54:36.102,5730560475,101233.000,23.790,129349.859
16:54:36.204,5730662489,101234.000,23.780,129390.586
16:54:36.306,5730764482,101235.000,23.780,129504.203
16:54:36.408,5730865488,101232.000,23.790,129504.648
16:54:36.616,5731073482,101237.000,23.780,129504.648
16:54:36.718,5731175482,101232.000,23.780,129518.820
16:54:36.819,5731277482,101234.000,23.780,129658.633
16:54:36.922,5731379484,101232.000,23.790,129659.422
16:54:37.129,5731586475,101231.000,23.780,129659.422
16:54:37.239,5731688481,101230.000,23.780,129659.422
16:54:37.332,5731789486,101229.000,23.790,129812.445
16:54:37.433,5731891480,101232.000,23.780,129812.445
16:54:37.641,5732098476,101237.000,23.790,129814.242
16:54:37.743,5732200485,101231.000,23.780,129814.242
16:54:37.846,5732303477,101234.000,23.780,129968.141
16:54:37.948,5732406488,101234.000,23.780,129968.867
16:54:38.156,5732613478,101234.000,23.790,129968.891
16:54:38.259,5732716483,101235.000,23.790,130116.555
16:54:38.363,5732820495,101230.000,23.780,130122.484
16:54:38.469,5732926483,101232.000,23.780,130123.828
16:54:38.676,5733133477,101232.000,23.780,130123.852
16:54:38.778,5733236486,101232.000,23.780,130266.695
16:54:38.887,5733338489,101231.000,23.790,130277.117
16:54:38.990,5733447484,101232.000,23.770,130278.578
16:54:39.199,5733654477,101234.000,23.780,130278.602
16:54:39.302,5733759504,101230.000,23.780,130326.383
16:54:39.404,5733861484,101227.000,23.780,130432.938
16:54:39.505,5733963493,101234.000,23.790,130433.375
16:54:39.713,5734170485,101237.000,23.780,130433.375
16:54:39.816,5734273492,101232.000,23.780,130433.375
16:54:39.917,5734375480,101230.000,23.780,130587.406
16:54:40.020,5734477483,101234.000,23.790,130588.195
16:54:40.226,5734684484,101233.000,23.790,130588.195
16:54:40.328,5734786489,101231.000,23.780,130589.641
16:54:40.436,5734893484,101236.000,23.780,130742.031
16:54:40.539,5734996484,101232.000,23.780,130742.984
16:54:40.748,5735205486,101233.000,23.780,130743.008
16:54:40.850,5735307487,101232.000,23.780,130892.859
16:54:40.953,5735410491,101232.000,23.780,130896.625
16:54:41.055,5735512492,101229.000,23.780,130897.828
16:54:41.262,5735719485,101232.000,23.790,130897.828
16:54:41.365,5735822482,101230.000,23.780,130897.828
16:54:41.468,5735925488,101233.000,23.780,131051.469
16:54:41.569,5736027489,101230.000,23.780,131052.602
16:54:41.777,5736234482,101234.000,23.790,131052.625
16:54:41.879,5736336481,101234.000,23.790,131181.500
16:54:41.981,5736438484,101230.000,23.780,131205.844
16:54:42.083,5736540482,101235.000,23.790,131207.422
16:54:42.290,5736747476,101234.000,23.780,131207.422
16:54:42.392,5736849482,101234.000,23.790,131351.234
16:54:42.495,5736952484,101235.000,23.780,131360.719
16:54:42.596,5737054486,101229.000,23.780,131362.203
16:54:42.804,5737261476,101232.000,23.790,131362.203
16:54:42.906,5737363479,101236.000,23.780,131362.203
16:54:43.009,5737466480,101233.000,23.780,131516.453
16:54:43.110,5737568479,101232.000,23.780,131516.953
16:54:43.318,5737775472,101236.000,23.790,131516.953
16:54:43.420,5737878490,101234.000,23.780,131535.656
16:54:43.523,5737980485,101232.000,23.780,131671.016
16:54:43.624,5738082486,101230.000,23.790,131671.859
16:54:43.832,5738289475,101237.000,23.790,131671.859
16:54:43.934,5738391480,101236.000,23.780,131671.859
16:54:44.035,5738493478,101234.000,23.790,131825.438
16:54:44.138,5738595481,101234.000,23.790,131826.625
16:54:44.346,5738802472,101231.000,23.780,131826.625
16:54:44.449,5738906505,101232.000,23.780,131826.625
16:54:44.552,5739009483,101233.000,23.790,131980.750
16:54:44.654,5739111480,101233.000,23.780,131981.469
16:54:44.862,5739319473,101231.000,23.780,131981.453
16:54:44.965,5739422481,101228.000,23.780,131987.016
16:54:45.071,5739524484,101233.000,23.780,132135.234
16:54:45.173,5739630482,101233.000,23.780,132136.188
16:54:45.381,5739838474,101233.000,23.780,132136.188
16:54:45.482,5739940486,101231.000,23.780,132136.203
16:54:45.584,5740042486,101233.000,23.780,132289.797
16:54:45.686,5740144482,101234.000,23.780,132290.984
16:54:45.893,5740351474,101235.000,23.790,132291.000
16:54:45.995,5740452484,101233.000,23.790,132438.125
16:54:46.097,5740555495,101233.000,23.780,132444.531
16:54:46.200,5740657491,101233.000,23.780,132445.734
16:54:46.406,5740864483,101234.000,23.790,132445.750
16:54:46.509,5740966495,101233.000,23.780,132499.047
16:54:46.611,5741068487,101231.000,23.780,132600.219
16:54:46.714,5741171491,101230.000,23.790,132600.562
16:54:46.922,5741379484,101232.000,23.790,132600.562
16:54:47.025,5741482488,101234.000,23.780,132600.594
16:54:47.127,5741584486,101233.000,23.780,132600.594
16:54:47.231,5741688500,101231.000,23.780,132755.281
16:54:47.439,5741895474,101234.000,23.780,132755.281
16:54:47.546,5742003488,101233.000,23.770,132755.297
16:54:47.649,5742106485,101232.000,23.780,132909.000
16:54:47.760,5742208488,101230.000,23.780,132910.062
16:54:47.958,5742415483,101235.000,23.790,132910.078
16:54:48.075,5742517484,101234.000,23.790,132917.844
16:54:48.166,5742624486,101233.000,23.780,133063.875
16:54:48.268,5742726484,101233.000,23.790,133064.875
16:54:48.475,5742933478,101234.000,23.790,133064.875
16:54:48.578,5743035484,101233.000,23.780,133102.875
16:54:48.679,5743137481,101233.000,23.780,133218.969
16:54:48.782,5743239483,101233.000,23.780,133219.656
16:54:48.992,5743449471,101237.000,23.790,133219.656
16:54:49.094,5743552486,101234.000,23.780,133239.250
16:54:49.197,5743654482,101232.000,23.780,133373.609
16:54:49.299,5743756483,101229.000,23.780,133374.469
16:54:49.507,5743964477,101236.000,23.780,133374.469
16:54:49.609,5744066483,101232.000,23.790,133520.875
16:54:49.725,5744168484,101233.000,23.780,133527.828
16:54:49.817,5744274491,101231.000,23.780,133529.266
16:54:50.024,5744482483,101234.000,23.790,133529.266
16:54:50.127,5744584481,101234.000,23.780,133678.625
16:54:50.235,5744686482,101235.000,23.790,133682.859
16:54:50.337,5744794480,101233.000,23.780,133684.094
16:54:50.546,5745003476,101233.000,23.780,133684.094
16:54:50.648,5745105486,101230.000,23.780,133831.094
16:54:50.751,5745208482,101232.000,23.780,133837.516
16:54:50.852,5745310482,101230.000,23.790,133838.891
16:54:51.060,5745517476,101234.000,23.790,133838.906
16:54:51.162,5745619483,101236.000,23.780,133931.938
16:54:51.265,5745722482,101236.000,23.790,133991.781
16:54:51.366,5745824484,101233.000,23.780,133993.672
16:54:51.574,5746031479,101234.000,23.790,133993.703
16:54:51.684,5746133484,101235.000,23.790,134133.406
16:54:51.777,5746234483,101232.000,23.790,134146.984
16:54:51.880,5746338495,101232.000,23.780,134148.531
16:54:52.087,5746545485,101235.000,23.790,134148.562
16:54:52.190,5746647493,101232.000,23.780,134148.562
16:54:52.295,5746749480,101233.000,23.790,134301.734
16:54:52.399,5746856484,101233.000,23.780,134301.734
16:54:52.607,5747064492,101236.000,23.790,134301.734
16:54:52.708,5747165490,101234.000,23.790,134304.609
16:54:52.812,5747269506,101230.000,23.780,134457.203
16:54:52.918,5747372491,101233.000,23.790,134458.203
16:54:53.126,5747583475,101232.000,23.780,134458.219
16:54:53.229,5747686508,101232.000,23.780,134458.219
16:54:53.331,5747788485,101231.000,23.790,134612.234
16:54:53.434,5747891488,101233.000,23.780,134613.031
16:54:53.641,5748098477,101235.000,23.790,134613.031
16:54:53.744,5748201484,101231.000,23.780,134696.047
16:54:53.847,5748304494,101233.000,23.790,134767.844
16:54:53.949,5748406484,101232.000,23.790,134767.844
16:54:54.156,5748613483,101233.000,23.790,134767.891
16:54:54.258,5748715485,101235.000,23.790,134839.266
16:54:54.360,5748817488,101233.000,23.790,134922.578
16:54:54.461,5748919485,101236.000,23.790,134922.578
16:54:54.669,5749126482,101232.000,23.790,134922.672
16:54:54.772,5749229494,101233.000,23.780,135055.344
16:54:54.875,5749332482,101234.000,23.780,135075.875
16:54:54.977,5749435481,101233.000,23.780,135077.484
16:54:55.184,5749642475,101234.000,23.790,135077.484
16:54:55.287,5749744482,101231.000,23.790,135225.125
16:54:55.389,5749846481,101234.000,23.790,135230.953
16:54:55.491,5749948491,101234.000,23.790,135232.266
16:54:55.699,5750157474,101234.000,23.780,135232.266
16:54:55.802,5750259488,101237.000,23.790,135232.266
16:54:55.904,5750361485,101232.000,23.780,135386.156
16:54:56.007,5750464481,101232.000,23.790,135387.062
16:54:56.214,5750671473,101236.000,23.790,135387.062
16:54:56.316,5750773489,101233.000,23.780,135536.516
16:54:56.419,5750876482,101232.000,23.790,135540.594
16:54:56.521,5750978482,101234.000,23.780,135541.844
16:54:56.729,5751186480,101233.000,23.790,135541.844
16:54:56.831,5751288480,101233.000,23.780,135541.844
16:54:56.933,5751390486,101234.000,23.790,135695.750
16:54:57.037,5751495479,101231.000,23.780,135696.594
16:54:57.245,5751702475,101233.000,23.790,135696.594
16:54:57.347,5751804485,101231.000,23.780,135708.891
16:54:57.448,5751906482,101235.000,23.790,135850.516
16:54:57.551,5752008485,101231.000,23.790,135851.422
16:54:57.759,5752216476,101230.000,23.780,135851.422
16:54:57.861,5752318481,101231.000,23.780,135851.422
16:54:57.964,5752421483,101229.000,23.780,136005.047
16:54:58.066,5752523480,101233.000,23.790,136006.203
16:54:58.272,5752730477,101230.000,23.790,136006.234
16:54:58.375,5752832482,101232.000,23.790,136006.234
16:54:58.477,5752935485,101235.000,23.790,136159.844
16:54:58.580,5753037479,101231.000,23.790,136160.938
16:54:58.796,5753253475,101229.000,23.770,136160.953
16:54:58.898,5753355493,101230.000,23.780,136160.953
16:54:59.000,5753458492,101237.000,23.780,136314.906
16:54:59.103,5753560494,101233.000,23.780,136315.828
16:54:59.310,5753767475,101233.000,23.790,136315.828
16:54:59.412,5753869487,101234.000,23.780,136357.906
16:54:59.514,5753971491,101237.000,23.790,136470.016
16:54:59.615,5754073482,101235.000,23.790,136470.562
16:54:59.829,5754280474,101231.000,23.780,136470.594
16:54:59.922,5754380485,101235.000,23.790,136620.172
16:55:00.026,5754483487,101233.000,23.780,136624.109
16:55:00.129,5754585481,101233.000,23.790,136625.297
16:55:00.343,5754800483,101233.000,23.770,136625.312
16:55:00.446,5754903482,101235.000,23.780,136657.844
16:55:00.550,5755007497,101232.000,23.780,136779.609
16:55:00.652,5755110482,101229.000,23.780,136780.188
16:55:00.870,5755317487,101234.000,23.790,136780.203
16:55:00.962,5755419481,101233.000,23.790,136780.203
16:55:01.064,5755521490,101234.000,23.780,136934.156
16:55:01.166,5755623481,101228.000,23.780,136935.016
16:55:01.373,5755830479,101233.000,23.790,136935.016
16:55:01.476,5755933493,101232.000,23.780,137023.266
16:55:01.578,5756035482,101232.000,23.780,137087.922
16:55:01.680,5756137492,101234.000,23.780,137089.797
16:55:01.887,5756344474,101233.000,23.790,137089.812
16:55:01.987,5756444485,101232.000,23.790,137222.109
16:55:02.089,5756546480,101233.000,23.780,137243.000
16:55:02.190,5756647482,101234.000,23.790,137244.656
16:55:02.396,5756854475,101233.000,23.790,137244.656
16:55:02.498,5756955485,101234.000,23.780,137389.766
16:55:02.601,5757058490,101231.000,23.790,137397.953
16:55:02.703,5757160484,101235.000,23.790,137399.375
16:55:02.913,5757370475,101231.000,23.780,137399.406
16:55:03.016,5757473485,101230.000,23.780,137399.406
16:55:03.119,5757576483,101231.000,23.780,137553.094
16:55:03.220,5757678486,101234.000,23.780,137554.219
16:55:03.434,5757885475,101235.000,23.790,137554.219
16:55:03.528,5757985486,101235.000,23.790,137689.703
16:55:03.630,5758087480,101231.000,23.790,137707.516
16:55:03.731,5758188484,101235.000,23.790,137709.000
16:55:03.938,5758395473,101235.000,23.790,137709.016
16:55:04.043,5758498485,101230.000,23.780,137856.062
16:55:04.145,5758602496,101229.000,23.780,137862.438
16:55:04.248,5758705495,101232.000,23.790,137863.781
16:55:04.454,5758912478,101233.000,23.780,137863.812
16:55:04.563,5759020502,101231.000,23.770,138012.578
16:55:04.665,5759123493,101229.000,23.780,138017.344
16:55:04.768,5759225479,101231.000,23.780,138018.625
16:55:04.975,5759432472,101233.000,23.790,138018.625
16:55:05.077,5759534482,101230.000,23.780,138156.609
16:55:05.180,5759637482,101230.000,23.780,138171.812
16:55:05.288,5759746492,101229.000,23.780,138173.406
16:55:05.500,5759958482,101230.000,23.780,138173.422
16:55:05.604,5760061481,101232.000,23.780,138173.422
16:55:05.707,5760164482,101232.000,23.780,138327.125
16:55:05.810,5760267488,101228.000,23.780,138328.156
16:55:06.017,5760474486,101231.000,23.790,138328.156
16:55:06.119,5760576487,101233.000,23.780,138396.391
16:55:06.220,5760678494,101233.000,23.790,138482.859
16:55:06.322,5760780482,101229.000,23.780,138482.969
16:55:06.530,5760987479,101234.000,23.790,138482.969
16:55:06.632,5761089485,101231.000,23.780,138600.609
16:55:06.733,5761191488,101233.000,23.790,138635.922
16:55:06.836,5761293497,101232.000,23.790,138637.656
16:55:07.043,5761500480,101235.000,23.790,138637.688
16:55:07.144,5761602479,101235.000,23.780,138759.109
16:55:07.247,5761704486,101234.000,23.790,138790.844
16:55:07.349,5761806484,101230.000,23.780,138792.484
16:55:07.556,5762013486,101235.000,23.790,138792.516
16:55:07.658,5762115483,101234.000,23.790,138940.000
16:55:07.760,5762217491,101230.000,23.790,138945.969
16:55:07.865,5762323480,101231.000,23.780,138947.266
16:55:08.073,5762530493,101234.000,23.790,138947.266
16:55:08.175,5762632482,101233.000,23.780,139093.750
16:55:08.277,5762734485,101233.000,23.790,139100.734
16:55:08.380,5762837480,101231.000,23.790,139102.078
16:55:08.591,5763048483,101228.000,23.780,139102.078
16:55:08.693,5763150481,101233.000,23.780,139118.625
16:55:08.794,5763252484,101230.000,23.790,139118.625
16:55:08.896,5763354482,101233.000,23.780,139256.875
16:55:09.106,5763563475,101233.000,23.780,139256.875
16:55:09.208,5763665484,101232.000,23.780,139263.531
16:55:09.310,5763767481,101231.000,23.780,139410.719
16:55:09.412,5763870484,101230.000,23.780,139411.625
16:55:09.620,5764077477,101232.000,23.790,139411.625
16:55:09.724,5764182483,101230.000,23.770,139560.531
16:55:09.827,5764284481,101230.000,23.780,139565.250
16:55:09.928,5764386483,101231.000,23.780,139566.406
16:55:10.135,5764593474,101231.000,23.790,139566.438
16:55:10.238,5764695480,101234.000,23.790,139713.875
16:55:10.341,5764798480,101231.000,23.780,139719.875
16:55:10.442,5764900488,101230.000,23.790,139721.234
16:55:10.648,5765106487,101230.000,23.790,139721.234
16:55:10.750,5765207483,101232.000,23.790,139729.797
16:55:10.852,5765309494,101233.000,23.790,139729.797
16:55:10.955,5765412487,101231.000,23.780,139876.078
16:55:11.162,5765619473,101234.000,23.790,139876.078
16:55:11.264,5765721483,101234.000,23.790,140004.156
16:55:11.366,5765823486,101232.000,23.790,140029.266
16:55:11.467,5765925478,101232.000,23.790,140030.859
16:55:11.674,5766132478,101233.000,23.790,140030.875
16:55:11.777,5766234490,101235.000,23.790,140031.234
16:55:11.879,5766336490,101235.000,23.780,140184.703
16:55:11.986,5766438485,101234.000,23.790,140185.719
16:55:12.202,5766659485,101230.000,23.770,140185.719
16:55:12.304,5766761491,101234.000,23.780,140185.719
16:55:12.406,5766863485,101235.000,23.780,140340.359
16:55:12.508,5766965494,101232.000,23.780,140340.359
16:55:12.716,5767173482,101230.000,23.790,140340.516
16:55:12.819,5767276486,101230.000,23.780,140490.281
16:55:12.922,5767379492,101231.000,23.780,140494.125
16:55:13.025,5767482484,101233.000,23.780,140495.312
16:55:13.230,5767688481,101233.000,23.790,140495.312
16:55:13.333,5767790485,101232.000,23.790,140495.312
16:55:13.435,5767892479,101234.000,23.790,140648.859
16:55:13.537,5767994481,101231.000,23.790,140650.188
16:55:13.745,5768202484,101233.000,23.790,140650.188
16:55:13.846,5768304484,101233.000,23.790,140661.562
16:55:13.949,5768406494,101233.000,23.790,140804.047
16:55:14.051,5768509479,101234.000,23.790,140804.984
16:55:14.259,5768716476,101235.000,23.790,140805.000
16:55:14.361,5768819482,101228.000,23.790,140879.391
16:55:14.463,5768920486,101231.000,23.790,140959.812
16:55:14.564,5769022482,101234.000,23.790,140959.812
16:55:14.773,5769230477,101233.000,23.790,140959.891
16:55:14.875,5769332483,101228.000,23.780,141041.703
16:55:14.976,5769434484,101232.000,23.780,141112.625
16:55:15.086,5769543485,101227.000,23.770,141112.625
16:55:15.294,5769751488,101231.000,23.790,141114.625
16:55:15.396,5769854485,101233.000,23.780,141195.953
16:55:15.499,5769956490,101231.000,23.790,141267.328
16:55:15.602,5770058484,101231.000,23.790,141269.422
16:55:15.810,5770267475,101233.000,23.790,141269.453
16:55:15.913,5770370480,101230.000,23.780,141409.047
16:55:16.015,5770472484,101229.000,23.780,141422.750
16:55:16.117,5770575482,101229.000,23.790,141424.250
16:55:16.324,5770782475,101233.000,23.790,141424.250
16:55:16.428,5770885485,101234.000,23.790,141572.312
16:55:16.529,5770987484,101232.000,23.790,141577.672
16:55:16.632,5771089484,101232.000,23.790,141579.062
16:55:16.838,5771296475,101234.000,23.790,141579.062
16:55:16.940,5771398483,101233.000,23.790,141727.672
16:55:17.044,5771501484,101234.000,23.780,141732.594
16:55:17.146,5771603486,101233.000,23.790,141733.828
16:55:17.354,5771811489,101234.000,23.790,141733.828
16:55:17.455,5771913486,101232.000,23.780,141878.641
16:55:17.556,5772014497,101228.000,23.790,141887.094
16:55:17.658,5772116482,101233.000,23.790,141888.578
16:55:17.865,5772322480,101234.000,23.790,141888.609
16:55:17.967,5772424493,101232.000,23.790,141998.406
16:55:18.069,5772526491,101232.000,23.790,142041.578
16:55:18.171,5772628482,101234.000,23.790,142043.406
16:55:18.378,5772835487,101235.000,23.790,142043.422
16:55:18.480,5772937486,101232.000,23.790,142043.422
16:55:18.583,5773041503,101234.000,23.780,142197.984
16:55:18.686,5773143494,101233.000,23.790,142198.125
16:55:18.893,5773350483,101234.000,23.790,142198.125
16:55:18.995,5773452497,101235.000,23.790,142347.391
16:55:19.097,5773554483,101233.000,23.790,142347.391
16:55:19.199,5773656488,101231.000,23.790,142352.938
16:55:19.406,5773864488,101235.000,23.790,142352.969
16:55:19.509,5773966486,101235.000,23.790,142352.969
16:55:19.611,5774068482,101235.000,23.790,142506.766
16:55:19.713,5774170494,101232.000,23.790,142507.828
16:55:19.920,5774377474,101232.000,23.790,142507.828
16:55:20.022,5774479487,101232.000,23.780,142507.828
16:55:20.124,5774581487,101229.000,23.790,142661.750
16:55:20.226,5774683482,101235.000,23.790,142662.562
16:55:20.432,5774890479,101232.000,23.790,142662.562
16:55:20.535,5774992486,101234.000,23.790,142674.016
16:55:20.637,5775094495,101231.000,23.790,142816.688
16:55:20.739,5775196484,101232.000,23.790,142817.406
16:55:20.951,5775408481,101227.000,23.780,142817.406
16:55:21.053,5775510486,101229.000,23.780,142827.391
16:55:21.156,5775613497,101231.000,23.790,142971.344
16:55:21.258,5775715481,101232.000,23.790,142972.156
16:55:21.466,5775922479,101233.000,23.790,142972.156
16:55:21.569,5776026506,101229.000,23.780,142998.891
16:55:21.672,5776129480,101232.000,23.780,143126.328
16:55:21.774,5776231482,101234.000,23.790,143126.328
16:55:21.985,5776442476,101232.000,23.780,143127.031
16:55:22.087,5776544484,101231.000,23.780,143133.250
16:55:22.189,5776646480,101228.000,23.790,143280.797
16:55:22.291,5776748479,101233.000,23.790,143281.641
16:55:22.498,5776955477,101232.000,23.790,143281.641
16:55:22.598,5777055486,101233.000,23.790,143421.047
16:55:22.701,5777157485,101231.000,23.790,143435.125
16:55:22.804,5777261495,101234.000,23.790,143436.578
16:55:23.015,5777473471,101234.000,23.790,143436.594
16:55:23.118,5777575485,101235.000,23.790,143584.875
16:55:23.221,5777678480,101233.000,23.780,143590.141
16:55:23.323,5777780484,101235.000,23.790,143591.391
16:55:23.530,5777987491,101229.000,23.790,143591.406
16:55:23.631,5778089484,101229.000,23.780,143591.406
16:55:23.733,5778190484,101231.000,23.790,143745.172
16:55:23.836,5778293502,101231.000,23.790,143745.172
16:55:24.043,5778500477,101233.000,23.790,143746.203
16:55:24.145,5778602494,101231.000,23.790,143746.203
16:55:24.248,5778705487,101235.000,23.790,143899.922
16:55:24.350,5778807484,101234.000,23.790,143900.984
16:55:24.561,5779018486,101230.000,23.780,143900.984
16:55:24.663,5779120490,101232.000,23.790,144020.109
16:55:24.775,5779223493,101231.000,23.790,144054.047
16:55:24.867,5779324483,101231.000,23.790,144055.750
16:55:25.074,5779531488,101227.000,23.790,144055.781
16:55:25.176,5779633488,101230.000,23.790,144082.438
16:55:25.278,5779735488,101229.000,23.790,144209.953
16:55:25.380,5779837488,101233.000,23.790,144210.562
16:55:25.587,5780044487,101234.000,23.790,144210.562
16:55:25.689,5780147484,101232.000,23.780,144271.047
16:55:25.792,5780249481,101233.000,23.790,144364.922
16:55:25.894,5780351483,101231.000,23.790,144365.188
16:55:26.101,5780558479,101230.000,23.790,144365.188
16:55:26.203,5780660484,101231.000,23.790,144428.953
16:55:26.304,5780762486,101232.000,23.790,144520.031
16:55:26.406,5780863482,101233.000,23.790,144520.031
16:55:26.615,5781072482,101227.000,23.790,144520.156
16:55:26.718,5781175481,101230.000,23.780,144572.969
16:55:26.821,5781278481,101233.000,23.780,144674.422
16:55:26.923,5781381482,101230.000,23.780,144674.906
16:55:27.131,5781588484,101228.000,23.790,144674.938
16:55:27.233,5781690481,101231.000,23.780,144674.938
16:55:27.335,5781792479,101230.000,23.790,144828.484
16:55:27.437,5781894485,101233.000,23.790,144829.609
16:55:27.644,5782101478,101233.000,23.790,144829.625
16:55:27.747,5782204481,101230.000,23.790,144963.281
16:55:27.849,5782306481,101233.000,23.790,144982.891
16:55:27.951,5782408483,101233.000,23.790,144984.453
16:55:28.158,5782615479,101233.000,23.790,144984.469
16:55:28.260,5782717483,101235.000,23.790,145131.469
16:55:28.363,5782820495,101234.000,23.790,145137.828
16:55:28.465,5782922485,101231.000,23.790,145139.172
16:55:28.680,5783129479,101233.000,23.790,145139.172
16:55:28.773,5783230481,101233.000,23.790,145224.547
16:55:28.875,5783332484,101233.000,23.790,145291.906
16:55:28.977,5783434484,101233.000,23.790,145293.984
16:55:29.184,5783641476,101233.000,23.790,145294.047
16:55:29.286,5783743484,101231.000,23.790,145371.797
16:55:29.389,5783846478,101232.000,23.780,145448.516
16:55:29.491,5783948480,101228.000,23.790,145448.516
16:55:29.698,5784155475,101230.000,23.790,145448.625
16:55:29.801,5784258487,101235.000,23.790,145523.500
16:55:29.904,5784361482,101233.000,23.790,145603.469
16:55:30.006,5784463484,101232.000,23.790,145603.625
16:55:30.213,5784670478,101231.000,23.790,145603.625
16:55:30.315,5784772486,101226.000,23.790,145662.906
16:55:30.417,5784874483,101231.000,23.790,145758.203
16:55:30.520,5784977495,101231.000,23.790,145758.422
16:55:30.728,5785185482,101233.000,23.790,145758.422
16:55:30.830,5785287497,101231.000,23.790,145906.188
16:55:30.934,5785389480,101229.000,23.790,145911.875
16:55:31.036,5785493498,101229.000,23.790,145913.219
16:55:31.242,5785700475,101232.000,23.790,145913.234
16:55:31.345,5785802481,101228.000,23.790,146049.984
16:55:31.448,5785905489,101227.000,23.790,146066.578
16:55:31.556,5786008478,101228.000,23.790,146068.047
16:55:31.765,5786222486,101231.000,23.780,146068.062
16:55:31.870,5786324481,101228.000,23.790,146195.594
16:55:31.972,5786429493,101233.000,23.780,146221.156
16:55:32.075,5786532481,101228.000,23.790,146222.703
16:55:32.295,5786739486,101232.000,23.790,146222.734
16:55:32.387,5786844489,101227.000,23.780,146370.062
16:55:32.490,5786947482,101229.000,23.780,146376.391
16:55:32.606,5787049482,101227.000,23.790,146377.672
16:55:32.819,5787276476,101227.000,23.770,146377.672
16:55:32.904,5787361490,101231.000,23.780,146525.812
16:55:33.008,5787465499,101230.000,23.790,146531.156
16:55:33.111,5787568492,101231.000,23.790,146532.453
16:55:33.319,5787776476,101230.000,23.790,146532.453
16:55:33.421,5787878485,101232.000,23.790,146532.453
16:55:33.523,5787980486,101233.000,23.790,146686.172
16:55:33.624,5788082496,101233.000,23.790,146687.328
16:55:33.832,5788289480,101231.000,23.790,146687.328
16:55:33.935,5788392480,101232.000,23.790,146837.188
16:55:34.038,5788495482,101231.000,23.790,146840.922
16:55:34.140,5788597485,101235.000,23.790,146842.141
16:55:34.347,5788804482,101232.000,23.790,146842.141
16:55:34.450,5788907482,101230.000,23.790,146953.438
16:55:34.554,5789010497,101230.000,23.790,146953.438
16:55:34.657,5789114505,101229.000,23.790,146996.984
16:55:34.865,5789322482,101234.000,23.790,146997.000
16:55:34.966,5789424479,101229.000,23.790,147077.828
16:55:35.069,5789526482,101232.000,23.790,147151.797
16:55:35.171,5789628479,101232.000,23.790,147151.797
16:55:35.379,5789836478,101234.000,23.790,147151.875
16:55:35.482,5789939482,101234.000,23.790,147277.266
16:55:35.583,5790041484,101231.000,23.790,147305.000
16:55:35.686,5790143482,101234.000,23.790,147306.594
16:55:35.893,5790350474,101234.000,23.790,147306.625
16:55:35.996,5790453481,101232.000,23.790,147451.766
16:55:36.099,5790556482,101233.000,23.790,147459.969
16:55:36.201,5790658481,101229.000,23.790,147461.469
16:55:36.408,5790865473,101229.000,23.790,147461.469
16:55:36.510,5790967490,101232.000,23.790,147461.453
16:55:36.611,5791069486,101232.000,23.790,147615.031
16:55:36.715,5791172480,101234.000,23.800,147616.234
16:55:36.924,5791380472,101233.000,23.790,147616.234
16:55:37.027,5791485491,101232.000,23.790,147761.922
16:55:37.130,5791587493,101230.000,23.790,147769.547
16:55:37.232,5791689492,101230.000,23.790,147771.047
16:55:37.439,5791896484,101233.000,23.790,147771.047
16:55:37.541,5791998488,101232.000,23.790,147771.047
16:55:37.643,5792100479,101229.000,23.790,147924.641
16:55:37.744,5792202492,101234.000,23.790,147925.797
16:55:37.953,5792410485,101232.000,23.790,147925.797
16:55:38.055,5792512487,101232.000,23.790,148073.844
16:55:38.158,5792615488,101233.000,23.790,148079.219
16:55:38.260,5792717489,101227.000,23.790,148080.594
16:55:38.467,5792924486,101233.000,23.790,148080.594
16:55:38.570,5793027485,101232.000,23.790,148220.797
